,Date,SIH00,SIZ00,SIK00,SIH01,SIN00,SIK01,SIU00,SIN01,SIU01,SIZ01,SIH02,SIK02,SIN02,SIU02,SIZ02,SIH03,SIK03,SIN03,SIU03,SIZ03,SIH04,SIK04,SIN04,SIU04,SIZ04,SIH05,SIK05,SIN05,SIU05,SIZ05,SIH06,SIK06,SIN06,SIU06,SIZ06,SIH07,SIK07,SIN07,SIU07,SIZ07,SIH08,SIK08,SIN08,SIU08,SIZ08,SIH09,SIK09,SIN09,SIU09,SIZ09,SIH10,SIK10,SIN10,SIU10,SIZ10,SIH11,SIK11,SIN11,SIU11,SIZ11,SIH12,SIK12,SIN12,SIU12,SIZ12,SIH13,SIK13,SIN13,SIU13,SIZ13,SIH14,SIK14,SIN14,SIU14,SIZ14,SIH15,SIK15,SIN15,SIU15,SIZ15,SIH16,SIK16,SIN16,SIU16,SIZ16,SIH17,SIK17,SIN17,SIU17,SIZ17,SIH18,SIK18,SIN18,SIU18,SIZ18,SIH19,SIK19,SIN19,SIU19,SIZ19,SIH20,SIK20,SIN20,SIU20,SIZ20,SIH21,SIK21,SIN21,SIU21,SIZ21,SIH22,SIK22,SIN22,SIU22,SIZ22,SIH23,SIK23,SIN23,SIU23,SIZ23,PnL,PNL,IS_ROLLING,Day
1188,2003-06-20,,,,,,,,,,,,,,,,,,,0.3310000000000013,,,,-0.07099999999999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26000000000000334,1300.0000000000166,,
1189,2003-06-23,,,,,,,,,,,,,,,,,,,0.48100000000000254,,,,-0.2209999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26000000000000334,1300.0000000000166,,
1190,2003-06-24,,,,,,,,,,,,,,,,,,,0.2610000000000001,,,,-0.0010000000000012221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2599999999999989,1299.9999999999945,,
1191,2003-06-25,,,,,,,,,,,,,,,,,,,0.49599999999999866,,,,-0.24599999999999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1250.0,,
1192,2003-06-26,,,,,,,,,,,,,,,,,,,0.28100000000000236,,,,-0.04599999999999849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23500000000000387,1175.0000000000193,,
1193,2003-06-27,,,,,,,,,,,,,,,,,,,0.20599999999999952,,,,0.013999999999999346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21999999999999886,1099.9999999999943,,
1194,2003-06-30,,,,,,,,,,,,,,,,,,,0.45599999999999863,,,,-0.23599999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21999999999999886,1099.9999999999943,,
1195,2003-07-01,,,,,,,,,,,,,,,,,,,0.5410000000000004,,,,-0.31099999999999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2300000000000022,1150.000000000011,,
1196,2003-07-02,,,,,,,,,,,,,,,,,,,0.8409999999999984,,,,-0.6159999999999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22500000000000053,1125.0000000000027,,
1197,2003-07-03,,,,,,,,,,,,,,,,,,,1.0809999999999986,,,,-0.8559999999999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22500000000000053,1125.0000000000027,,
1198,2003-07-04,,,,,,,,,,,,,,,,,,,1.0809999999999986,,,,-0.8559999999999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22500000000000053,1125.0000000000027,,
1199,2003-07-07,,,,,,,,,,,,,,,,,,,1.3060000000000027,,,,-1.0959999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2100000000000044,1050.000000000022,,
1200,2003-07-08,,,,,,,,,,,,,,,,,,,1.341000000000001,,,,-1.1160000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22500000000000053,1125.0000000000027,,
1201,2003-07-09,,,,,,,,,,,,,,,,,,,1.7410000000000014,,,,-1.5259999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21500000000000163,1075.0000000000082,,
1202,2003-07-10,,,,,,,,,,,,,,,,,,,1.6910000000000025,,,,-1.4559999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23500000000000387,1175.0000000000193,,
1203,2003-07-11,,,,,,,,,,,,,,,,,,,1.6409999999999991,,,,-1.3909999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1250.0,,
1204,2003-07-14,,,,,,,,,,,,,,,,,,,1.600999999999999,,,,-1.350999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1250.0,,
1205,2003-07-15,,,,,,,,,,,,,,,,,,,0.9060000000000024,,,,-0.6609999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24500000000000277,1225.0000000000139,,
1206,2003-07-16,,,,,,,,,,,,,,,,,,,0.9310000000000018,,,,-0.7109999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2200000000000033,1100.0000000000166,,
1207,2003-07-17,,,,,,,,,,,,,,,,,,,1.0060000000000002,,,,-0.7860000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21999999999999886,1099.9999999999943,,
1208,2003-07-18,,,,,,,,,,,,,,,,,,,1.2660000000000027,,,,-1.0459999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2200000000000033,1100.0000000000166,,
1209,2003-07-21,,,,,,,,,,,,,,,,,,,1.3660000000000005,,,,-1.150999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21500000000000163,1075.0000000000082,,
1210,2003-07-22,,,,,,,,,,,,,,,,,,,1.5660000000000007,,,,-1.350999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21500000000000163,1075.0000000000082,,
1211,2003-07-23,,,,,,,,,,,,,,,,,,,2.966000000000002,,,,-2.7110000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25500000000000167,1275.0000000000084,,
1212,2003-07-24,,,,,,,,,,,,,,,,,,,3.166000000000002,,,,-2.8409999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32500000000000284,1625.000000000014,,
1213,2003-07-25,,,,,,,,,,,,,,,,,,,2.9910000000000014,,,,-2.6359999999999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355000000000004,1775.00000000002,,
1214,2003-07-28,,,,,,,,,,,,,,,,,,,3.591000000000002,,,,-3.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3750000000000018,1875.0000000000089,,
1215,2003-07-29,,,,,,,,,,,,,,,,,,,3.4410000000000007,,,,-3.1110000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33000000000000007,1650.0000000000005,,
1216,2003-07-30,,,,,,,,,,,,,,,,,,,2.9159999999999986,,,,-2.570999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34500000000000064,1725.0000000000032,,
1217,2003-07-31,,,,,,,,,,,,,,,,,,,3.216000000000001,,,,-2.8259999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39000000000000234,1950.0000000000118,,
1218,2003-08-01,,,,,,,,,,,,,,,,,,,3.1010000000000026,,,,-2.7510000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3500000000000023,1750.0000000000116,,
1219,2003-08-04,,,,,,,,,,,,,,,,,,,2.7159999999999984,,,,-2.440999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27499999999999947,1374.9999999999973,,
1220,2003-08-05,,,,,,,,,,,,,,,,,,,2.3160000000000025,,,,-2.0709999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24500000000000277,1225.0000000000139,,
1221,2003-08-06,,,,,,,,,,,,,,,,,,,2.4659999999999993,,,,-2.221000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24499999999999833,1224.9999999999916,,
1222,2003-08-07,,,,,,,,,,,,,,,,,,,2.806000000000002,,,,-2.560999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24500000000000277,1225.0000000000139,,
1223,2003-08-08,,,,,,,,,,,,,,,,,,,2.5760000000000005,,,,-2.341000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23499999999999943,1174.9999999999973,True,1.0
1224,2003-08-11,,,,,,,,,,,,,,,,,,,2.6080000000000005,0.18299999999999983,,,-2.3810000000000002,-0.009999999999999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40000000000000036,2000.0000000000018,True,2.0
1225,2003-08-12,,,,,,,,,,,,,,,,,,,2.194000000000001,-0.09100000000000108,,,-1.9670000000000005,0.27000000000000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4060000000000006,2030.000000000003,True,3.0
1226,2003-08-13,,,,,,,,,,,,,,,,,,,2.530000000000001,0.41600000000000037,,,-2.303000000000001,-0.2339999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4090000000000016,2045.000000000008,True,4.0
1227,2003-08-14,,,,,,,,,,,,,,,,,,,2.535000000000001,0.4319999999999986,,,-2.306,-0.24200000000000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4189999999999978,2094.999999999989,True,5.0
1228,2003-08-15,,,,,,,,,,,,,,,,,,,,-0.10299999999999798,,,,0.29800000000000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19500000000000295,975.0000000000148,,
1229,2003-08-18,,,,,,,,,,,,,,,,,,,,-0.10299999999999798,,,,0.29299999999999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19000000000000128,950.0000000000064,,
1230,2003-08-19,,,,,,,,,,,,,,,,,,,,0.24200000000000177,,,,-0.06199999999999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18000000000000238,900.0000000000119,,
1231,2003-08-20,,,,,,,,,,,,,,,,,,,,0.3819999999999997,,,,-0.20699999999999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1750000000000007,875.0000000000035,,
1232,2003-08-21,,,,,,,,,,,,,,,,,,,,0.002000000000001556,,,,0.17800000000000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18000000000000238,900.0000000000119,,
1233,2003-08-22,,,,,,,,,,,,,,,,,,,,0.26700000000000124,,,,-0.08699999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18000000000000238,900.0000000000119,,
1234,2003-08-25,,,,,,,,,,,,,,,,,,,,0.246999999999999,,,,-0.07199999999999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1750000000000007,875.0000000000035,,
1235,2003-08-26,,,,,,,,,,,,,,,,,,,,0.3019999999999996,,,,-0.12200000000000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17999999999999794,899.9999999999897,,
1236,2003-08-27,,,,,,,,,,,,,,,,,,,,0.9519999999999991,,,,-0.7669999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1849999999999996,924.9999999999981,,
1237,2003-08-28,,,,,,,,,,,,,,,,,,,,0.9220000000000024,,,,-0.7320000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19000000000000128,950.0000000000064,,
1238,2003-08-29,,,,,,,,,,,,,,,,,,,,0.831999999999999,,,,-0.6270000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2049999999999974,1024.999999999987,,
1239,2003-09-01,,,,,,,,,,,,,,,,,,,,0.831999999999999,,,,-0.6270000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2049999999999974,1024.999999999987,,
1240,2003-09-02,,,,,,,,,,,,,,,,,,,,0.22199999999999953,,,,-0.04200000000000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17999999999999794,899.9999999999897,,
1241,2003-09-03,,,,,,,,,,,,,,,,,,,,0.572000000000001,,,,-0.38700000000000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1849999999999996,924.9999999999981,,
1242,2003-09-04,,,,,,,,,,,,,,,,,,,,0.3470000000000013,,,,-0.1620000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1849999999999996,924.9999999999981,,
1243,2003-09-05,,,,,,,,,,,,,,,,,,,,0.9220000000000024,,,,-0.7119999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21000000000000352,1050.0000000000175,,
1244,2003-09-08,,,,,,,,,,,,,,,,,,,,0.7070000000000016,,,,-0.5070000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000000018,1000.0000000000009,,
1245,2003-09-09,,,,,,,,,,,,,,,,,,,,1.496999999999999,,,,-1.2819999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21500000000000075,1075.0000000000036,,
1246,2003-09-10,,,,,,,,,,,,,,,,,,,,1.496999999999999,,,,-1.2569999999999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2400000000000002,1200.0000000000011,,
1247,2003-09-11,,,,,,,,,,,,,,,,,,,,1.8969999999999994,,,,-1.616999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28000000000000025,1400.0000000000011,,
1248,2003-09-12,,,,,,,,,,,,,,,,,,,,1.2569999999999988,,,,-0.9769999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28000000000000025,1400.0000000000011,,
1249,2003-09-15,,,,,,,,,,,,,,,,,,,,1.2220000000000004,,,,-0.9570000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2649999999999997,1324.9999999999984,,
1250,2003-09-16,,,,,,,,,,,,,,,,,,,,1.3220000000000027,,,,-0.9769999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3450000000000042,1725.000000000021,,
1251,2003-09-17,,,,,,,,,,,,,,,,,,,,1.6319999999999997,,,,-1.237000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3949999999999987,1974.9999999999934,,
1252,2003-09-18,,,,,,,,,,,,,,,,,,,,1.496999999999999,,,,-1.1119999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3849999999999998,1924.9999999999989,,
1253,2003-09-19,,,,,,,,,,,,,,,,,,,,1.6319999999999997,,,,-1.2469999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3849999999999998,1924.9999999999989,,
1254,2003-09-22,,,,,,,,,,,,,,,,,,,,1.5470000000000024,,,,-1.1869999999999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36000000000000476,1800.0000000000239,,
1255,2003-09-23,,,,,,,,,,,,,,,,,,,,1.3970000000000011,,,,-1.0869999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3100000000000014,1550.0000000000068,,
1256,2003-09-24,,,,,,,,,,,,,,,,,,,,1.7219999999999986,,,,-1.4220000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29999999999999805,1499.9999999999902,,
1257,2003-09-25,,,,,,,,,,,,,,,,,,,,1.2820000000000027,,,,-1.0319999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25000000000000355,1250.0000000000177,,
1258,2003-09-26,,,,,,,,,,,,,,,,,,,,0.8969999999999985,,,,-0.6770000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21999999999999797,1099.9999999999898,,
1259,2003-09-29,,,,,,,,,,,,,,,,,,,,0.5470000000000015,,,,-0.34199999999999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20500000000000185,1025.0000000000093,,
1260,2003-09-30,,,,,,,,,,,,,,,,,,,,0.8820000000000023,,,,-0.6670000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21500000000000075,1075.0000000000036,,
1261,2003-10-01,,,,,,,,,,,,,,,,,,,,0.6970000000000027,,,,-0.4869999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21000000000000352,1050.0000000000175,,
1262,2003-10-02,,,,,,,,,,,,,,,,,,,,0.6719999999999988,,,,-0.46199999999999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20999999999999908,1049.9999999999955,,
1263,2003-10-03,,,,,,,,,,,,,,,,,,,,-0.6529999999999996,,,,0.833000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18000000000000238,900.0000000000119,,
1264,2003-10-06,,,,,,,,,,,,,,,,,,,,-0.7529999999999974,,,,0.9080000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1550000000000029,775.0000000000146,,
1265,2003-10-07,,,,,,,,,,,,,,,,,,,,-0.42799999999999994,,,,0.597999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16999999999999904,849.9999999999952,,
1266,2003-10-08,,,,,,,,,,,,,,,,,,,,-0.47799999999999887,,,,0.6480000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17000000000000348,850.0000000000174,,
1267,2003-10-09,,,,,,,,,,,,,,,,,,,,-0.6180000000000012,,,,0.7680000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15000000000000124,750.0000000000063,,
