,Date,GCG00,GCJ00,GCM00,GCQ00,GCZ00,GCG01,GCJ01,GCM01,GCQ01,GCZ01,GCG02,GCJ02,GCM02,GCQ02,GCZ02,GCG03,GCJ03,GCM03,GCQ03,GCZ03,GCG04,GCJ04,GCM04,GCQ04,GCZ04,GCG05,GCJ05,GCM05,GCQ05,GCZ05,GCG06,GCJ06,GCM06,GCQ06,GCZ06,GCG07,GCJ07,GCM07,GCQ07,GCZ07,GCG08,GCJ08,GCM08,GCQ08,GCZ08,GCG09,GCJ09,GCM09,GCQ09,GCZ09,GCG10,GCJ10,GCM10,GCQ10,GCZ10,GCG11,GCJ11,GCM11,GCQ11,GCZ11,GCG12,GCJ12,GCM12,GCQ12,GCZ12,GCG13,GCJ13,GCM13,GCQ13,GCZ13,GCG14,GCJ14,GCM14,GCQ14,GCZ14,GCG15,GCJ15,GCM15,GCQ15,GCZ15,GCG16,GCJ16,GCM16,GCQ16,GCZ16,GCG17,GCJ17,GCM17,GCQ17,GCZ17,GCG18,GCJ18,GCM18,GCQ18,GCZ18,GCG19,GCJ19,GCM19,GCQ19,GCZ19,GCG20,GCJ20,GCM20,GCQ20,GCZ20,GCG21,GCJ21,GCM21,GCQ21,GCZ21,GCG22,GCJ22,GCM22,GCQ22,GCZ22,GCG23,GCJ23,GCM23,GCQ23,GCZ23,PnL,PNL,IS_ROLLING,Day
2310,2006-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.59999999999968,89.10000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.69999999999993,31469.999999999993,,
2311,2006-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.09999999999957,114.5999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.69999999999936,31469.999999999935,,
2312,2006-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.09999999999968,147.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1999999999995,31519.99999999995,,
2313,2006-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.5999999999998,116.60000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.20000000000005,31520.000000000004,,
2314,2006-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.09999999999957,186.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.1999999999997,31619.99999999997,,
2315,2006-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.10000000000002,204.5999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.6999999999998,31669.99999999998,,
2316,2006-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.60000000000002,136.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.70000000000016,31570.000000000015,,
2317,2006-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.5999999999998,142.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6999999999996,31569.99999999996,,
2318,2006-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.5999999999998,147.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6999999999996,31569.99999999996,,
2319,2006-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0999999999998,169.5999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6999999999996,31569.99999999996,,
2320,2006-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.59999999999957,158.10000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6999999999996,31569.99999999996,,
2321,2006-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.09999999999968,192.5999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6999999999996,31569.99999999996,,
2322,2006-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.09999999999991,216.60000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.70000000000016,31570.000000000015,,
2323,2006-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0999999999999,181.60000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.70000000000016,31570.000000000015,,
2324,2006-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.60000000000002,141.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.70000000000016,31570.000000000015,,
2325,2006-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.5999999999999,149.10000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.70000000000016,31570.000000000015,,
2326,2006-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.5999999999999,149.10000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.70000000000016,31570.000000000015,,
2327,2006-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.09999999999968,77.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1999999999995,31519.99999999995,,
2328,2006-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.59999999999957,102.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.69999999999936,31469.999999999935,,
2329,2006-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.09999999999968,187.5999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6999999999996,31569.99999999996,,
2330,2006-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.09999999999957,226.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.1999999999997,31619.99999999997,,
2331,2006-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.900000000000432,327.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999936,31719.999999999935,,
2332,2006-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.900000000000432,342.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999936,31719.999999999935,,
2333,2006-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.900000000000432,332.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999936,31719.999999999935,,
2334,2006-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.4000000000002,384.10000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.70000000000005,31770.000000000004,,
2335,2006-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.4000000000002,399.10000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.70000000000005,31770.000000000004,,
2336,2006-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.40000000000043,349.5999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999936,31719.999999999935,,
2337,2006-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.39999999999998,398.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.70000000000005,31770.000000000004,,
2338,2006-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.39999999999998,383.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.70000000000005,31770.000000000004,,
2339,2006-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.90000000000043,372.5999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.6999999999995,31769.99999999995,,
2340,2006-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.40000000000032,337.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.6999999999995,31769.99999999995,,
2341,2006-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.90000000000032,334.5999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.6999999999995,31769.99999999995,,
2342,2006-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.900000000000091,328.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.70000000000005,31770.000000000004,,
2343,2006-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.099999999999568,297.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999936,31719.999999999935,,
2344,2006-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.09999999999968,258.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.6999999999998,31669.99999999998,,
2345,2006-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.600000000000023,292.5999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999993,31719.999999999993,,
2346,2006-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.099999999999568,297.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999936,31719.999999999935,,
2347,2006-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.9000000000002,407.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.1999999999996,31819.99999999996,,
2348,2006-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162.89999999999998,482.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.1999999999998,31919.99999999998,,
2349,2006-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.9000000000002,437.5999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.6999999999997,31869.99999999997,,
2350,2006-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-112.40000000000043,431.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.6999999999997,31869.99999999997,,
2351,2006-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.40000000000043,400.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.1999999999996,31819.99999999996,,
2352,2006-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115.39999999999998,433.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.20000000000016,31820.000000000015,,
2353,2006-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113.9000000000002,431.60000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.70000000000005,31770.000000000004,,
2354,2006-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.90000000000043,412.5999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.6999999999995,31769.99999999995,,
2355,2006-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.89999999999998,350.0999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999993,31719.999999999993,,
2356,2006-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9000000000002046,321.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999993,31719.999999999993,,
2357,2006-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.900000000000205,346.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999993,31719.999999999993,,
2358,2006-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.40000000000009,350.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999993,31719.999999999993,,
2359,2006-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.099999999999795,300.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.6999999999998,31669.99999999998,,
2360,2006-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.400000000000318,331.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.6999999999998,31669.99999999998,,
2361,2006-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.90000000000032,399.10000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999993,31719.999999999993,,
2362,2006-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.40000000000009,375.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999993,31719.999999999993,,
2363,2006-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.40000000000043,359.5999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999936,31719.999999999935,,
2364,2006-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.599999999999568,314.5999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.19999999999936,31719.999999999935,,
2365,2006-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.599999999999795,308.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.6999999999998,31669.99999999998,,
2366,2006-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.59999999999968,275.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.1999999999997,31619.99999999997,,
2367,2006-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.59999999999957,278.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.1999999999997,31619.99999999997,,
2368,2006-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.09999999999957,215.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6999999999996,31569.99999999996,,
2369,2006-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.59999999999957,172.5999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1999999999995,31519.99999999995,,
2370,2006-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.60000000000002,165.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.20000000000005,31520.000000000004,,
2371,2006-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.09999999999968,171.60000000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.69999999999993,31469.999999999993,,
2372,2006-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.10000000000002,173.10000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.20000000000005,31520.000000000004,,
2373,2006-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.09999999999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.09999999999957,9509.999999999956,True,1.0
2374,2006-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.09999999999957,220.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6999999999996,31569.99999999996,True,1.0
2375,2006-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.09999999999957,239.20000000000005,-18.699999999999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5999999999997,38959.99999999997,True,2.0
2376,2006-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.09999999999957,164.79999999999995,-18.699999999999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1999999999996,31519.99999999996,True,2.0
2377,2006-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.99999999999977,151.39999999999986,-5.300000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.09999999999957,29509.999999999956,True,3.0
2378,2006-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.99999999999977,171.5,-5.300000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1999999999997,31519.99999999997,True,3.0
2379,2006-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.39999999999964,158.60000000000014,7.600000000000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.5999999999999,30659.999999999993,True,4.0
2380,2006-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.39999999999964,167.20000000000005,7.600000000000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1999999999998,31519.99999999998,True,4.0
2381,2006-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.89999999999964,165.20000000000005,9.999999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.09999999999945,31509.999999999945,True,5.0
2382,2006-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.89999999999964,165.70000000000005,9.999999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.59999999999945,31559.999999999945,True,5.0
2383,2006-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.69999999999993,17.999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.69999999999982,17569.99999999998,,
2384,2006-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.19999999999982,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.69999999999982,17569.99999999998,,
2385,2006-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.20000000000016,24.500000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.7000000000004,17570.00000000004,,
2386,2006-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.69999999999982,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.69999999999982,17569.99999999998,,
2387,2006-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.20000000000005,-7.500000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.69999999999982,17569.99999999998,,
2388,2006-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.69999999999982,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.69999999999982,17569.99999999998,,
2389,2006-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.69999999999982,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.69999999999982,17569.99999999998,,
2390,2006-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.69999999999982,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.69999999999982,17569.99999999998,,
